!,3,34
!,4,42
!,4,43
!,5,42
!,5,43
!,5,44
!,6,44
P,32,43
P,33,44
Q,31,37
Q,31,54
Q,41,46
Q,41,47
Q,42,48
R,27,34
R,28,34
R,36,42
R,36,43
R,37,43
R,37,44
R,38,44
S,25,35
S,25,36
S,26,35
S,26,36
S,31,52
S,33,43
S,33,44
S,34,43
S,34,44
S,34,45
S,35,45
T,25,34
T,26,34
T,28,48
T,31,50
T,32,51
T,33,42
T,33,43
T,33,52
T,34,42
T,34,43
T,34,44
T,34,53
T,35,44
T,39,50
U,25,34
U,25,35
U,33,42
U,33,43
U,34,44
U,39,51
V,28,34
V,29,48
V,38,42
V,38,43
W,42,34
W,54,42
W,54,43
W,55,42
W,55,43
W,56,44
Y,28,34
Y,29,48
Y,37,42
Y,37,43
Y,38,43
Y,38,44
Z,33,42
Z,33,43
Z,34,43
Z,34,44
a,20,25
a,20,26
a,26,35
a,27,30
a,27,31
a,27,36
a,28,31
a,28,32
a,28,33
a,29,32
a,29,35
a,30,37
a,31,38
b,19,34
b,19,35
b,20,34
b,20,35
b,25,42
b,25,43
b,26,42
b,26,43
b,26,44
b,27,44
b,29,48
b,29,49
b,32,51
b,33,51
c,19,25
c,19,26
c,20,25
c,20,26
c,26,30
c,26,31
c,26,35
c,26,37
c,27,32
c,27,36
c,27,37
c,27,38
c,28,38
c,29,35
d,20,34
d,20,35
d,26,42
d,26,43
d,27,44
d,28,53
d,29,48
d,29,51
d,29,53
d,29,54
d,30,52
d,30,54
e,21,25
e,21,26
e,26,33
e,27,30
e,27,31
e,27,33
e,27,35
e,28,30
e,28,31
e,28,32
e,28,36
e,29,32
e,29,35
e,29,37
e,30,35
e,30,37
e,30,38
e,31,38
f,12,35
f,13,35
f,16,43
f,16,44
f,17,43
f,17,44
f,17,45
f,18,45
f,18,52
f,19,50
f,19,53
f,20,51
g,20,34
g,21,34
g,26,43
g,27,43
g,27,44
g,27,45
g,28,45
g,28,46
g,29,52
g,30,44
g,30,45
g,30,54
g,31,44
g,31,45
h,18,34
h,24,42
h,24,43
h,25,42
h,25,43
h,25,44
h,25,52
h,26,44
h,26,53
h,27,50
h,28,51
h,29,48
h,30,48
h,30,50
i,2,34
i,3,34
i,3,42
i,3,43
i,3,50
i,4,42
i,4,43
i,4,44
i,4,50
i,4,51
i,5,44
i,5,51
i,5,52
i,15,49
i,16,49
j,7,43
j,8,43
j,10,55
j,11,55
j,11,57
j,12,57
k,18,34
k,23,42
k,24,42
k,24,43
k,25,43
k,25,44
k,26,44
k,27,50
l,2,34
l,2,52
l,3,34
l,3,42
l,3,43
l,3,50
l,3,52
l,3,53
l,4,42
l,4,43
l,4,44
l,4,51
l,4,53
l,5,44
l,15,48
m,31,33
m,31,34
m,32,25
m,32,35
m,33,25
m,41,30
m,41,31
m,42,30
m,42,31
m,42,32
m,43,32
m,43,36
m,44,37
m,49,34
n,18,25
n,24,30
n,24,31
n,25,30
n,25,31
n,25,32
n,25,36
n,26,32
n,26,36
n,26,37
n,27,31
n,27,34
n,27,37
n,28,35
n,30,34
o,20,26
o,22,25
o,22,26
o,28,30
o,28,31
o,29,32
o,29,33
o,29,35
o,30,36
o,31,37
o,32,37
o,32,38
o,33,38
o,34,35
p,19,34
p,20,34
p,26,42
p,26,43
p,27,44
p,28,41
p,28,42
p,29,41
p,29,42
q,19,34
q,20,34
q,26,42
q,26,43
q,27,44
r,11,25
r,15,30
r,15,31
r,16,30
r,16,31
r,16,32
r,16,33
r,17,32
r,17,33
r,17,34
r,17,36
r,18,37
r,27,33
r,28,31
s,18,25
s,18,26
s,19,25
s,19,26
s,24,30
s,24,31
s,25,30
s,25,31
s,25,32
s,25,33
s,25,35
s,25,37
s,26,32
s,26,36
s,26,38
s,28,34
t,9,33
t,9,34
t,10,33
t,10,34
t,13,40
t,13,41
t,14,40
t,14,41
t,14,42
t,15,42
t,15,43
t,17,43
t,17,47
t,18,44
t,18,47
t,18,48
t,19,43
t,19,48
t,20,43
t,24,43
u,18,24
u,18,25
u,24,30
u,24,31
u,25,30
u,25,31
u,25,32
u,25,36
u,26,32
u,26,37
u,27,34
u,28,35
u,30,34
v,20,24
v,27,30
v,27,31
v,27,33
v,28,32
v,32,33
w,30,32
w,31,24
w,31,33
w,32,24
w,32,34
w,41,30
w,41,31
w,42,30
w,42,31
w,42,32
w,43,32
w,46,35
w,47,35
w,47,36
w,48,36
x,19,24
x,20,24
x,26,30
x,27,31
x,28,31
x,28,32
x,29,32
y,20,33
y,25,43
y,25,44
y,26,43
y,26,44
y,26,45
y,27,43
y,28,40
y,28,41
y,28,43
y,28,44
y,28,45
y,29,43
y,29,44
y,29,50
y,30,50
y,30,52
y,31,52
z,20,24
z,21,24
z,26,30
z,26,31
z,27,30
z,27,31
z,27,32
z,28,32
½,45,45
½,46,46
é,28,43
⋯,59,64
⋯,59,65
、,13,12
、,14,12
、,15,16
、,16,17
、,18,15
、,19,16
。,7,6
。,8,7
。,13,14
。,17,17
。,17,18
。,18,18
。,18,19
〈,21,20
〈,22,20
〉,21,21
〉,22,21
《,30,65
《,30,66
》,30,65
》,30,66
「,19,31
「,20,31
「,20,33
「,21,34
「,23,25
「,24,26
」,20,30
」,20,31
」,20,32
」,21,33
」,23,23
」,24,25
『,19,31
『,20,33
』,20,30
』,20,31
』,20,32
〝,24,19
〞,24,19
・,7,7
・,8,8
・,9,10
㷛,64,63
㷛,65,64
一,58,5
一,59,6
一,60,6
一,60,7
一,63,4
一,64,5
丁,62,60
丁,62,61
丁,63,61
七,59,57
七,60,57
七,63,62
七,64,63
七,65,63
七,66,64
万,61,57
万,61,58
万,62,59
三,59,48
三,61,54
三,62,55
三,65,56
三,66,57
上,57,55
上,63,62
上,64,63
上,65,62
上,66,63
下,58,57
下,58,58
下,59,57
下,59,58
下,63,59
下,63,60
下,64,61
下,65,60
下,66,62
不,57,56
不,57,57
不,62,58
不,62,59
不,63,59
不,63,60
不,65,60
不,66,60
不,66,62
不,67,62
与,59,63
与,59,64
专,60,64
且,59,55
且,60,55
且,63,61
且,64,62
且,65,60
且,66,61
世,59,58
世,59,59
世,60,58
世,60,59
世,65,61
世,66,62
世,66,65
世,67,65
世,67,67
世,68,67
业,61,60
业,62,61
东,62,65
东,62,66
东,63,67
丝,62,60
丝,63,61
丢,63,63
两,62,60
两,62,61
两,63,62
並,65,62
並,66,63
个,61,64
个,61,65
个,62,66
丫,51,62
丫,51,63
丫,52,64
丫,56,64
丫,57,66
中,53,58
中,53,59
中,55,63
中,55,64
中,55,65
中,56,65
中,56,67
丰,59,65
丰,60,66
串,52,65
串,52,66
临,60,65
丸,63,63
丸,64,64
丸,66,65
丸,67,67
丹,59,57
丹,59,58
丹,60,58
丹,60,59
丹,64,63
丹,64,64
为,57,62
为,58,62
为,58,63
为,59,64
主,57,57
主,63,62
主,64,63
主,65,61
主,66,62
丽,62,60
丽,62,61
丽,63,62
举,63,63
举,63,64
举,64,65
乃,59,58
乃,60,59
乃,61,61
乃,62,63
久,59,58
久,59,59
久,61,63
久,61,64
久,62,65
久,66,65
久,67,67
么,59,62
么,59,63
么,60,64
义,60,62
义,60,63
义,61,64
之,58,57
之,59,57
之,62,61
之,63,62
之,66,64
之,67,65
乌,56,64
乌,56,65
乍,57,64
乍,57,65
乎,63,63
乎,63,64
乎,64,65
乎,65,64
乎,66,65
乏,61,60
乐,58,62
乐,58,63
乐,59,64
乖,58,59
乖,58,60
乖,59,59
乖,59,60
乖,61,64
乖,61,65
乖,62,66
乖,67,65
乖,68,67
乘,59,58
乘,59,59
乙,56,58
九,63,64
九,63,65
九,64,66
九,65,65
九,66,67
也,60,56
也,63,61
也,64,62
也,66,63
也,67,64
习,53,60
习,54,61
乡,55,64
乡,56,65
书,59,64
书,59,65
书,60,66
买,59,59
买,59,60
买,60,61
乳,58,58
乳,58,59
乾,59,59
乾,59,60
乾,60,60
了,52,61
了,53,57
了,53,62
了,54,59
了,55,58
了,55,59
了,56,60
争,63,64
争,63,65
争,64,66
事,60,58
事,60,59
事,63,64
事,63,65
事,64,66
事,65,65
事,66,66
二,58,42
二,59,42
二,61,46
二,62,47
二,65,51
二,66,52
于,60,59
于,60,60
于,61,61
亏,59,61
亏,59,62
云,60,60
云,61,61
五,58,53
五,62,56
五,63,57
五,65,57
五,66,58
亚,63,59
亚,64,60
些,58,56
些,61,61
些,62,62
些,63,60
些,64,61
亞,65,58
亞,66,59
亡,63,61
交,58,58
交,58,59
交,58,64
交,58,65
交,59,66
交,65,65
交,66,67
亦,63,64
亦,63,65
亦,64,65
亦,64,66
亦,65,67
产,62,64
产,62,65
产,63,66
享,62,64
享,62,65
享,63,66
享,65,65
享,66,66
京,61,65
亮,58,59
亮,58,60
亮,59,64
亮,59,65
亲,62,63
亲,62,64
亲,63,65
人,59,58
人,59,59
人,60,58
人,60,59
人,62,61
人,62,62
人,63,63
人,65,65
人,66,67
什,64,63
什,64,64
什,65,65
什,66,65
什,67,67
仁,63,63
仁,63,64
今,59,59
今,59,60
今,60,59
今,60,60
今,65,64
今,65,65
今,66,65
今,66,66
介,59,58
介,59,59
介,59,60
介,62,64
介,62,65
介,62,66
介,63,67
介,66,65
介,67,67
仍,59,59
仍,59,60
仍,63,62
仍,63,63
仍,63,64
仍,64,65
仍,65,67
从,64,63
从,65,64
仔,59,58
仔,59,59
仔,60,58
仔,60,59
仔,64,64
仔,64,65
仔,65,66
仔,66,65
仔,67,67
他,60,58
他,60,59
他,61,58
他,61,59
他,63,63
他,64,64
他,66,65
他,67,67
仗,59,59
仗,59,60
代,59,59
代,59,60
代,60,59
代,60,60
代,63,65
代,63,66
代,64,67
代,65,65
代,66,67
令,58,59
令,58,60
令,64,65
令,64,66
以,56,63
以,56,64
以,57,63
以,57,64
以,58,65
以,59,56
以,65,64
以,66,66
仪,64,65
仪,65,66
仲,60,59
仲,60,60
件,60,58
件,60,59
件,64,63
件,64,64
件,65,65
件,66,65
件,67,67
任,59,58
任,59,59
任,60,60
任,63,63
任,63,64
任,64,65
任,65,66
任,66,67
份,60,58
份,60,59
份,61,58
份,61,59
份,65,64
份,65,65
份,66,65
份,66,66
份,67,67
企,62,62
伍,60,60
伍,60,61
伍,64,64
休,65,63
休,65,64
众,61,63
众,61,64
众,62,65
优,63,63
优,63,64
优,64,65
伙,60,59
伙,62,62
伙,62,63
伙,63,63
伙,63,64
伙,64,65
伙,65,65
伙,66,67
会,61,62
会,61,63
会,61,64
会,62,63
会,62,65
伞,62,65
伞,63,66
伟,63,64
伟,63,65
伟,64,66
传,63,64
传,63,65
传,64,66
伤,63,63
伤,63,64
伤,64,65
估,63,64
估,63,65
伴,59,58
伴,59,59
伴,60,59
伴,64,64
伴,64,65
伴,65,66
伴,66,65
伴,67,67
伸,62,63
伸,62,64
似,60,58
似,60,59
似,60,60
似,65,65
似,66,67
但,60,58
但,60,59
但,64,64
但,64,65
但,65,66
但,66,64
但,67,66
佈,60,59
位,60,59
位,60,60
位,63,64
位,63,65
位,64,66
位,66,65
位,67,67
低,59,60
低,60,58
低,60,59
低,66,65
低,67,67
住,60,60
住,60,61
住,64,63
住,65,64
住,66,65
住,67,67
体,63,63
体,63,64
体,64,65
余,62,65
余,62,66
佛,62,65
作,60,59
作,60,60
作,60,61
作,63,64
作,64,65
作,65,65
作,66,67
你,59,58
你,59,59
你,60,58
你,60,59
你,64,64
你,64,65
你,65,63
你,65,64
你,65,65
你,66,66
你,66,67
佬,64,64
佬,65,65
佬,66,67
使,60,58
使,60,59
使,63,63
使,63,64
使,64,65
使,65,65
使,66,67
來,59,58
來,59,59
來,60,58
來,60,59
來,65,65
來,66,67
侍,64,65
供,65,64
依,60,59
依,60,60
依,61,60
依,61,61
依,64,63
依,64,64
依,65,65
依,66,67
侨,64,64
侨,65,65
便,59,60
便,59,61
便,60,60
便,60,61
便,62,63
便,62,64
便,63,65
便,66,65
便,67,67
係,59,59
係,59,60
係,67,65
係,68,67
促,60,59
俄,65,64
俗,63,64
俗,63,65
俗,64,66
俗,67,65
俗,68,67
保,60,59
保,60,60
保,63,64
保,63,65
保,64,64
保,64,65
保,65,66
保,66,65
保,66,66
保,67,67
信,59,59
信,59,60
信,63,63
信,63,64
信,64,63
信,64,64
信,65,65
信,66,65
信,67,67
俭,64,65
俺,65,65
俺,65,66
俾,60,58
俾,60,59
倆,60,58
倆,60,59
個,58,59
個,58,60
倍,62,63
倍,62,64
們,59,58
們,59,59
們,60,59
們,60,60
倖,59,59
倖,59,60
候,59,58
候,59,59
候,60,58
候,60,59
候,64,64
候,64,65
候,65,64
候,66,66
借,59,59
借,64,64
借,64,65
倦,59,58
倦,59,59
债,64,64
值,63,63
值,64,64
值,65,65
值,66,67
假,59,58
假,59,59
偉,60,59
偉,61,59
偉,66,65
偉,67,67
做,60,59
做,64,63
做,65,64
做,65,65
做,66,67
停,60,59
停,60,60
停,64,64
停,64,65
健,65,63
偶,59,59
偶,59,60
偶,63,64
偷,64,64
偷,64,65
傅,64,65
傅,64,66
傅,65,67
傅,67,65
傅,68,67
傍,63,65
傍,64,65
傍,64,66
傍,65,67
傘,65,65
傘,66,67
備,60,58
備,60,59
傢,60,59
催,59,58
催,59,59
催,60,58
催,60,59
催,63,64
傭,60,59
傭,60,60
傲,60,58
傲,60,59
傳,59,59
傳,59,60
傳,65,65
傳,66,67
債,59,61
傷,59,59
傷,59,60
傷,60,58
傷,60,59
傷,65,65
傷,66,67
傻,59,58
傻,59,59
傻,63,63
傻,63,64
傾,59,59
傾,59,60
像,59,58
像,59,59
像,60,58
像,60,59
像,63,63
像,63,64
像,64,65
像,65,65
像,66,67
僑,65,65
僑,66,67
儀,65,65
儀,66,67
優,59,59
優,59,60
優,66,65
優,67,67
元,59,56
元,60,57
元,63,60
兄,61,60
充,61,64
充,61,65
充,62,66
充,66,65
充,67,67
先,58,58
先,58,59
先,59,58
先,59,59
先,61,63
先,61,64
先,62,65
先,65,65
先,66,67
光,59,58
光,59,59
光,60,58
光,60,59
光,60,64
光,60,65
光,61,66
光,66,65
光,67,67
克,59,64
克,59,65
免,59,59
兒,59,59
兒,59,60
兒,60,59
兒,60,60
兒,65,65
兒,65,66
兒,66,67
兔,63,63
兔,64,64
兔,65,64
兔,66,66
兜,59,58
兜,59,59
兜,60,64
兜,60,65
兜,61,66
兜,65,65
兜,66,67
入,58,56
入,59,56
入,63,60
入,64,61
入,66,62
入,67,64
內,52,57
內,52,58
內,53,57
內,53,58
內,56,62
內,57,64
全,59,56
全,63,61
全,64,62
全,66,61
全,67,62
兩,58,57
兩,59,57
兩,66,62
兩,67,64
八,58,56
八,58,57
八,59,56
八,59,57
公,59,58
公,60,58
公,64,62
公,65,63
公,66,61
公,67,63
六,58,54
六,59,54
六,59,62
六,60,63
六,63,62
六,63,63
六,64,64
兰,59,60
共,59,58
关,61,63
关,61,64
关,62,65
兴,62,61
兴,63,62
其,58,58
其,58,59
其,59,58
其,59,59
其,63,64
其,63,65
其,64,66
其,65,65
其,66,66
典,59,59
典,61,65
典,62,66
典,65,65
典,66,66
兹,63,63
养,61,65
养,62,66
兼,59,58
兼,59,59
兼,60,64
兼,61,65
兼,65,65
兼,65,66
兼,66,67
内,52,64
内,53,65
冇,61,63
冇,62,64
冇,65,65
冇,66,67
册,64,64
册,64,65
再,59,57
再,63,60
再,63,61
再,64,62
再,65,62
再,66,64
冒,56,61
写,57,60
写,57,61
写,58,62
军,59,62
农,63,64
农,63,65
农,64,66
冬,59,58
冬,64,65
冬,64,66
冰,64,65
冰,64,66
冰,66,64
冰,66,65
冰,66,66
冰,67,65
冰,67,67
决,62,64
决,62,65
决,63,66
决,65,64
冷,59,58
冷,64,64
冻,63,64
冻,64,65
冻,65,66
净,63,63
净,63,64
净,64,65
准,62,63
准,62,64
凉,65,63
凍,60,60
凍,60,61
凍,61,60
凍,61,61
凍,65,65
凍,66,67
减,62,64
减,62,65
几,60,62
几,60,63
几,61,64
凡,62,62
凡,63,63
凡,66,62
凡,67,64
凤,66,63
凶,57,63
凶,57,64
凶,58,65
凸,55,61
凸,56,62
凸,57,62
凸,58,63
出,51,64
出,51,65
出,52,58
出,52,66
出,53,58
出,55,65
出,56,67
击,61,65
刀,57,57
刁,55,58
分,60,59
分,60,60
分,63,64
分,63,65
分,64,66
分,65,62
分,66,62
分,66,64
分,67,64
切,59,58
切,60,57
切,60,58
切,62,62
切,62,63
切,62,64
切,63,64
切,63,66
初,59,58
前,59,58
前,59,59
前,63,63
前,63,64
前,64,65
前,65,65
前,66,67
剪,58,59
剪,59,58
剪,61,63
剪,61,64
劈,59,59
劈,59,60
力,54,63
力,54,64
力,55,65
力,56,59
力,57,58
力,57,59
力,60,65
力,61,67
办,61,63
办,62,64
功,60,59
功,60,64
功,60,65
功,61,66
功,62,65
功,63,67
务,62,62
劣,61,64
动,61,63
动,62,64
助,63,64
努,59,58
努,62,65
努,63,66
努,66,65
努,67,67
劫,61,65
劫,62,64
劫,62,66
劫,63,66
劲,60,64
劲,60,65
劲,61,66
劳,59,63
劳,59,64
劳,60,65
勁,59,57
勁,62,65
勁,63,67
勇,55,63
勇,55,64
勉,64,63
勉,65,64
勉,65,65
勉,66,67
動,59,58
動,59,59
動,63,65
動,64,67
勝,60,58
勝,60,59
勝,65,65
勝,66,67
勞,62,65
勞,63,67
勤,61,64
勤,62,65
勤,63,65
勤,64,67
包,59,59
包,60,58
包,61,64
包,62,65
包,65,64
包,66,65
化,62,63
化,62,64
化,63,65
匙,62,63
匙,63,64
匙,66,64
匙,67,66
匹,59,55
区,58,59
医,57,60
医,58,61
區,58,57
區,59,57
十,59,59
十,59,60
十,60,59
十,60,60
十,62,64
十,62,65
十,63,66
十,65,65
十,66,67
千,59,59
千,61,63
千,61,64
千,62,65
千,65,63
千,66,65
升,60,57
升,60,58
升,63,63
升,63,64
升,64,65
升,66,65
升,67,67
午,59,59
午,59,60
午,60,64
午,61,65
午,65,65
午,66,67
半,58,58
半,58,59
半,59,58
半,59,59
半,60,63
半,60,64
半,61,65
半,65,65
半,66,67
华,60,65
华,60,66
华,61,67
协,64,64
协,64,65
协,65,66
卒,63,63
卒,63,64
協,64,65
協,65,67
单,61,64
单,61,65
单,61,66
单,62,67
卖,61,63
卖,61,64
卖,62,65
南,58,60
南,62,63
南,62,64
南,63,65
南,66,65
南,67,67
博,61,64
博,61,65
占,53,64
占,53,65
卡,60,63
卡,60,64
卤,56,64
卤,56,65
卤,57,66
卫,61,58
卷,62,63
卻,61,63
卻,62,65
厂,61,61
厂,61,62
厅,63,61
厅,64,62
历,62,61
历,62,62
历,63,63
厉,62,62
厉,63,63
厕,60,62
厕,60,63
厕,64,61
厚,59,58
厚,59,59
厚,60,59
厚,62,62
厚,62,63
厚,63,64
厚,65,62
厚,66,64
原,58,57
原,58,58
原,59,57
原,59,58
原,60,61
原,60,62
原,61,63
原,65,60
原,66,62
厨,62,63
厨,62,64
厲,65,61
厲,66,63
去,59,58
去,59,59
去,62,64
去,62,65
去,63,66
去,65,65
去,66,66
参,62,64
参,62,65
参,63,66
參,59,59
參,59,60
參,66,65
參,67,67
又,59,56
又,60,56
又,61,57
又,61,58
又,62,59
又,65,60
又,66,60
又,66,62
又,67,62
叉,59,57
叉,62,60
叉,62,61
及,62,60
及,63,61
及,65,62
及,65,63
及,66,64
友,59,58
友,59,59
友,59,60
友,62,65
友,62,66
友,63,67
友,65,65
友,66,67
双,59,57
双,59,58
双,60,59
反,60,58
反,60,59
反,61,61
反,61,62
反,62,63
反,65,64
反,66,66
发,62,64
发,62,65
发,63,66
叔,63,64
叔,63,65
取,62,62
取,63,62
取,64,63
取,66,61
取,67,63
受,59,60
受,59,61
受,60,62
受,60,63
受,61,64
受,65,65
受,66,67
变,61,64
变,61,65
变,62,66
口,49,48
口,50,48
口,51,56
口,52,57
口,53,55
口,54,56
古,59,60
古,60,65
古,60,66
古,61,67
古,65,65
古,66,67
句,57,59
句,57,60
句,61,65
句,61,66
句,62,67
句,63,65
句,64,66
另,55,59
另,56,59
另,57,60
另,60,61
另,61,63
只,57,58
只,57,59
只,58,58
只,58,59
只,62,60
只,63,61
只,65,60
只,65,65
只,66,62
叫,55,58
叫,55,59
叭,59,58
叮,58,57
叮,58,58
叮,59,57
叮,59,58
可,59,57
可,59,58
可,62,60
可,62,61
可,63,62
可,66,61
可,67,62
台,57,59
台,57,60
台,57,64
台,57,65
台,58,66
台,65,65
台,66,67
史,59,59
史,62,63
史,62,64
史,63,65
史,66,65
史,67,67
右,63,63
右,63,64
右,64,65
右,65,65
右,66,67
号,60,62
号,60,63
号,61,64
司,54,57
司,54,58
司,55,57
司,55,58
司,56,63
司,57,64
司,60,62
司,61,63
叹,63,59
叹,64,60
叻,58,63
叻,58,64
叻,59,65
叻,60,67
吃,58,58
吃,60,64
吃,61,65
各,59,60
各,60,60
各,63,65
各,63,66
各,64,67
各,66,65
各,67,67
合,59,60
合,59,61
合,60,60
合,60,61
合,61,65
合,61,66
合,62,67
合,65,65
合,66,67
吉,58,63
吉,58,64
吉,59,65
吉,60,59
吉,60,60
吉,61,58
吉,61,59
吉,65,65
吉,66,67
吊,52,62
吊,52,63
同,53,57
同,53,58
同,54,62
同,54,63
同,55,64
同,56,62
同,56,63
同,57,62
同,57,64
同,58,64
名,58,58
名,58,59
名,58,63
名,59,64
名,60,65
名,61,67
后,62,63
后,62,64
后,63,65
吐,62,62
向,53,58
向,53,59
向,54,58
向,54,59
向,54,64
向,54,65
向,55,66
向,56,65
向,57,67
吓,56,58
吓,56,59
吔,56,56
君,59,57
君,59,58
君,60,57
君,60,58
君,63,63
君,63,64
吞,63,61
吞,63,62
否,59,57
否,59,58
否,64,62
否,65,63
否,67,60
否,68,62
听,60,63
听,60,64
听,61,65
启,59,65
吳,60,57
吳,60,58
吵,60,63
吵,60,64
吸,58,57
吸,58,58
吸,59,57
吸,59,58
吹,59,58
吹,59,59
吹,61,65
吹,62,66
吹,63,65
吹,64,67
吻,58,58
吻,59,65
吻,60,66
呀,58,57
呀,58,58
呀,59,57
呀,59,58
呀,61,63
呀,62,62
呀,62,63
呀,63,59
呀,63,60
呀,63,64
呀,64,61
呃,58,58
呃,60,60
呆,60,58
呆,64,62
呆,64,63
告,59,58
告,65,64
告,65,65
告,66,66
告,66,67
呗,62,61
呗,62,62
员,56,62
员,56,63
员,57,64
呢,58,56
呢,59,56
呢,59,61
呢,59,62
呢,60,61
呢,60,62
呢,60,63
呢,62,62
呢,63,62
呢,63,64
呢,64,64
周,58,62
周,59,62
周,59,63
周,60,64
味,59,59
味,62,64
味,62,65
味,63,66
味,63,67
呼,59,59
命,59,59
命,59,60
命,60,59
命,60,60
命,62,64
命,62,65
命,63,66
命,66,65
命,67,67
咀,59,55
咀,59,56
咀,63,60
咀,63,63
咀,64,61
咀,64,64
咋,58,58
咋,58,59
咋,60,64
咐,63,65
咒,62,62
咕,58,58
咕,58,59
咕,59,58
咕,59,59
咗,57,56
咙,60,64
咦,59,58
咦,60,58
咦,60,62
咦,60,63
咦,61,64
咦,63,65
咦,64,67
咬,58,60
咬,58,61
咬,59,60
咬,59,61
咬,61,65
咬,61,66
咬,62,67
咯,61,64
咯,61,65
咳,59,58
咳,59,59
咳,61,65
咸,63,65
咸,64,66
哀,58,59
哀,58,60
品,57,57
品,57,61
哄,62,63
哇,58,56
哇,63,63
哇,63,64
哈,60,59
哈,60,60
哈,61,58
哈,61,59
哋,56,56
哋,57,57
哎,59,59
哎,59,60
哎,59,64
哎,59,65
哟,61,63
哟,61,64
員,64,62
員,65,64
哥,58,58
哥,58,59
哥,59,58
哥,59,59
哥,63,63
哥,63,64
哥,64,65
哥,65,61
哥,66,62
哦,59,58
哦,59,59
哦,59,60
哨,58,59
哭,58,58
哭,59,61
哭,59,62
哭,60,63
哭,65,61
哭,66,63
哲,62,64
哲,63,65
哲,64,67
唂,56,58
唂,56,59
唂,57,58
唂,57,59
唉,58,65
唉,59,65
唉,60,66
唉,61,65
唉,62,67
唔,59,58
